col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,Name,EPIC,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,PrCat,PCat,All,2M,Simbad,_RA,_DE,angDist
130.4971,19.74579,08415935+1944452,130.497296,19.745892,0.1,0.07,0,12.743,12.073,10.5155355896819,11.889,3.6816,0.022,0.026,0.019,AAA,222,0,2451106.016,0.758867,131691304971935530,130.4971346,19.74579824,0.005,0.004,90,503636096,60,56039.87030093,5,58,15.375,16.7485,0.0037,16.8112,0.0059,115000,15.5706,0.007,15.6367,0.0047,115000,14.5773,0.0028,14.618,0.0033,115000,14.1485,0.0046,14.1835,0.0018,115000,13.905,0.003,13.9684,0.0178,115000,0.642653,130.4972929317568,19.7458452120792,0.002,0.001,90,661347727189029504,130.49712535925,0.0546,19.74579458539,0.0277,0.0142,5.3126,0.0753,-36.632,0.116,-11.758,0.056,false,14924.7,9.19198,1623.66541267496,15.253603,3721.04,16.4506,226.194789247809,16.424728,17271.7,34.0162,507.749248887295,14.168581,2.256147,,,0,3585.0,0.331,0.169,0.56,0.046,0.168757,130.497265,19.745855,JS468,211968029,16.61,0.7436,0,Y,0.00795,,,,N,N,Y,,0.02199,0.95905,P,0,2,All,2M,Simbad,130.497265,19.745855,0.169633
130.4238,20.31896,08414175+2019084,130.423991,20.319012,0.08,0.08,95,15.103,14.457,13.0442702594446,14.338,5.4665,0.036,0.059,0.067,AAA,222,0,2451106.0156,0.671437,132381304238273289,130.42378307,20.31896269,0.006,0.004,90,503635968,60,56031.51423611,5,78,19.8897,21.1834,0.0317,21.2373,0.0834,115000,19.8045,0.0073,19.9503,0.0156,115000,17.8725,0.0075,17.9695,0.0073,115000,16.9635,0.0045,17.0363,0.006,115000,16.501,0.0064,16.5673,0.0162,115000,0.724066,130.4239402989361,20.3190158502857,0.008,0.005,90,661429292911672320,130.42377339149,0.2555,20.31895978213,0.1464,0.0587883076588101,5.5113,0.324,-36.353,0.493,-13.022,0.291,false,667.115,1.35903,490.875845271996,18.627865,98.2941,8.06705,12.1846399861164,20.37007,1057.39,10.7525,98.3389909323413,17.201328,3.168741,,,0,,,,,,0.171726,130.42399111,20.31901194,AD 3002,212003867,0.22,0.0118,0,N,0.00736,,,,M,N,N,,0.02974,0.10815,S,0,2,All,2M,Simbad,130.423991,20.319012,4.3E-4
130.5644,19.81595,08421550+1948576,130.564586,19.816013,0.09,0.07,0,13.481,12.867,11.2647791735817,12.625,4.1601,0.026,0.03,0.022,AAA,222,0,2451106.0192,0.669534,131771305644549714,130.56441105,19.81595424,0.005,0.004,90,503636096,60,55896.03924769,5,75,16.6342,17.9944,0.0071,18.0538,0.0088,115000,16.7851,0.005,16.8653,0.0044,115000,15.5493,0.0039,15.6041,0.0052,115000,14.9661,0.0039,15.0105,0.0022,115000,14.6818,0.0031,14.7069,0.0076,115000,0.629154,130.564569101117,19.8160090176723,0.002,0.001,90,661348517463001216,130.56439954011,0.0715,19.81595096655,0.0441,0.0203,5.3451,0.1085,-37.05,0.152,-13.483,0.082,false,5815.12,3.4186,1701.02381091675,16.27697,1149.84,9.24043,124.43576759956,17.699793,7408.12,10.7225,690.894847283749,15.087649,2.612144,,,0,3662.82,0.4548,0.2488,,,0.059002,130.56458611,19.81601306,JS476,211972472,15.33,0.1407,1,Y,0.008,,,,N,Y,N,,0.01272,0.30842,2,0,2,All,2M,Simbad,130.564586,19.816013,4.31E-4
130.8858,19.99246,08433262+1959330,130.885943,19.992502,0.08,0.07,0,13.775,13.131,11.694,12.918,4.58,0.026,0.031,0.027,AAA,222,0,2451109.9853,0.506855,131991308858191511,130.88577569,19.99246272,0.004,0.003,90,503635968,60,55994.84079861,10,80,17.4507429280416,18.6748,0.0085,18.7712,0.0064,115000,17.498,0.0081,17.5676,0.0051,115000,16.0242,0.0056,16.0731,0.0026,115000,15.3722,0.0034,15.3946,0.0031,115000,15.0555,0.0028,15.0071,0.0093,115000,0.583416,130.8859310170323,19.992517278717,0.004,0.002,90,661355934869899648,130.88576136815,0.128,19.99246004129,0.0847,0.029,5.691,0.163,-37.028,0.263,-13.294,0.16,false,3637.65,2.80065,1298.85919340153,16.786312,624.53,7.72727,80.8215579370204,18.362505,4909.91,18.1825,270.034923690362,15.534237,2.828268,,,0,3680.56,0.463,0.2645,,,0.068329,130.88594306,19.99250194,HSHJ458,211983811,34.17,0.4898,0,Y,0.00739,,,,N,N,Y,,0.02823,1.11019,2,0,2,All,2M,Simbad,130.885943,19.992502,2.96E-4
130.5567,19.83568,08421364+1950086,130.556852,19.835739,0.09,0.08,0,12.949,12.293,10.7093235869446,12.054,3.8119,0.023,0.029,0.021,AAA,222,0,2451106.0192,0.556835,131801305567133388,130.55666695,19.83568845,0.005,0.004,0,503635968,60,56018.10138889,5,81,15.717,17.0617,0.0062,17.1346,0.0033,115000,15.8659,0.0036,15.9208,0.0025,115000,14.8113,0.0032,14.8521,0.0018,115000,14.3489,0.0049,14.3894,8.0E-4,115000,14.1107,0.0055,14.1285,0.0049,115000,0.652544,130.5568257106379,19.8357431159934,0.001,0.001,90,661350750845994240,130.55665560853,0.0419,19.83568454536,0.0234,0.0099,5.3835,0.0535,-37.164,0.089,-13.604,0.051,false,12134.5,6.24496,1943.08690528042,15.478314,2931.29,11.1464,262.980872748152,16.68374,14273.0,20.1705,707.617560298456,14.375629,2.308111,,,0,4000.24,0.3293,0.2105,,,0.090251,130.55689194,19.83572611,JS475,211973710,21.94,0.7349,0,Y,0.00826,,,,N,N,N,,0.00723,0.29638,2,0,2,All,2M,Simbad,130.556892,19.835726,0.142992
130.7296,20.52057,08425512+2031144,130.729696,20.520679,0.1,0.08,1,15.548,14.937,13.0926688093844,14.569,5.6312,0.062,0.086,0.083,AAA,222,0,2451109.9815,0.508665,132621307296145262,130.72955464,20.5205742,0.014,0.006,0,503635968,60,56053.26700231,10,77,19.9319,21.4082,0.0405,21.3641,0.0733,115000,20.2002,0.0087,20.3357,0.0308,115000,18.3118,0.0054,18.3947,0.0079,115000,17.4418,0.0037,17.5221,0.0061,115000,16.9684,0.0098,17.0798,0.0108,115000,0.607859,130.7297104395295,20.520632145707,0.013,0.007,90,661458979725746304,130.72954762336,0.4274,20.52057132227,0.2521,0.1117,5.0668,0.5658,-35.416,0.839,-14.127,0.47,false,432.985,1.07987,400.960300776945,19.097183,90.0193,13.4314,6.7022,20.46555,695.524,10.4999,66.2410118191602,17.65614,2.80941,,,0,,,,,,0.175561,130.72969611,20.52067889,AD 3145,212016014,0.85,0.0451,0,Y,0.00757,,,,N,Y,M,,0.07866,0.9844,2,0,2,All,2M,Simbad,130.729696,20.520679,5.43E-4
130.4495,20.38959,08414792+2023226,130.449687,20.389618,0.08,0.08,135,15.079,14.542,12.7457687903231,14.23,5.1357,0.04,0.049,0.061,AAA,222,0,2451106.0156,0.639021,132461304495508065,130.44949469,20.38958994,0.008,0.005,90,503635968,60,56225.90894676,10,84,19.1586,20.6428,0.0332,20.7494,0.0432,115000,19.3657,0.0068,19.4357,0.0234,115000,17.6166,0.0043,17.6863,0.0056,115000,16.8126,0.0035,16.8776,0.0081,115000,16.4085,0.0051,16.4653,0.0155,115000,0.656754,130.4496549561326,20.3896405933045,0.006,0.004,90,661430705957076096,130.44948557913,0.2084,20.38958748961,0.1281,0.0504,5.0484,0.2544,-36.874,0.39,-12.334,0.258,false,844.332,1.62997,518.00462585201,18.372082,131.45,7.11215,18.4824560786823,20.054485,1252.66,8.0409,155.786043850813,17.017338,3.037148,,,0,,,,,,0.135306,130.44968694,20.38961806,AD 3015,212008129,0.33,0.2867,0,Y,0.00776,,,,N,Y,N,,0.03304,1.02154,2,0,2,All,2M,Simbad,130.449687,20.389618,2.96E-4
132.0008,20.40182,08480023+2024068,132.000999,20.401899,0.07,0.07,0,14.542,13.898,12.3687191979127,13.695,4.9766,0.032,0.043,0.041,AAA,222,0,2451493.9663,0.729207,132481320009002774,132.00084866,20.40182229,0.005,0.002,90,503635968,60,56053.86090278,20,65,18.5882,19.9145,0.0198,20.0453,0.0463,115000,18.6716,0.0054,18.7505,0.0149,115000,17.015,0.0054,17.0814,0.0049,115000,16.241,0.0034,16.2929,0.0057,115000,15.8652,0.0042,15.9392,0.0121,115000,0.577571,132.0010185927936,20.4018792830058,0.005,0.003,90,661591475172494464,132.00083719527,0.1517,20.40181985302,0.0928,0.0421785497209585,5.4293,0.229,-39.488,0.317,-13.803,0.172,false,1504.15,1.95672,768.709881843084,17.745138,226.044,10.524,21.479,19.465906,2146.98,10.6235,202.097237257025,16.432352,3.033554,,,0,,,,,,0.096999,132.00099889,20.40189889,,212008913,2.25,0.2992,0,Y,0.00729,,,,N,N,M,,0.02124,0.84377,2,0,1,All,2M,Simbad,132.000999,20.401899,5.43E-4
132.0981,19.83655,08482357+1950117,132.098248,19.836599,0.07,0.06,90,13.721,13.126,11.5694038822895,12.842,4.4459,0.024,0.033,0.024,AAA,222,0,2451622.6557,0.531323,131801320981374419,132.09808856,19.83655708,0.006,0.004,0,503636096,60,55997.60041667,5,80,17.1583,18.4309,0.007,18.5447,0.0085,115000,17.2879,0.0095,17.31,0.0106,115000,15.8409,0.0074,15.9287,0.004,115000,15.2315,0.0038,15.2875,0.0038,115000,14.8983,0.0094,14.9971,0.011,115000,0.56062,132.0982496626224,19.8366098285515,0.002,0.001,90,661488052360088704,132.09807573648,0.0738,19.83655328177,0.0464,0.0173,5.5652,0.0961,-37.999,0.153,-13.133,0.094,false,4441.45,3.03744,1462.23464496418,16.569553,804.626,5.80996,138.490798559715,18.087402,5830.03,21.9264,265.890889521308,15.347744,2.739658,,,0,4412.27,,,,,0.039387,132.09824806,19.83659889,,211973760,13.18,0.5086,0,Y,0.00921,,,,N,Y,N,,0.01562,0.72532,2,0,1,All,2M,Simbad,132.098248,19.836599,4.45E-4
132.0052,19.82749,08480129+1949391,132.005381,19.827549,0.09,0.07,0,14.388,13.824,12.1457357620209,13.511,4.7572,0.034,0.045,0.039,AAA,222,0,2451493.9667,0.648728,131791320052723537,132.0052062,19.82749375,0.006,0.002,90,503635968,60,56211.59915509,5,71,18.0881,19.4534,0.0132,19.496,0.0223,16892216,18.2682,0.0097,18.3295,0.0103,115000,16.7068,0.0039,16.7668,0.0029,115000,16.0097,0.0048,16.0607,0.0058,115000,15.6502,0.006,15.722,0.0161,115000,0.624496,132.0053661886971,19.827547156164,0.004,0.002,90,661490693763838976,132.00519713975,0.1198,19.8274909048,0.0727,0.0329,5.3327,0.1752,-36.935,0.267,-13.065,0.152,false,1935.11,1.78684,1082.97889010768,17.4716,304.352,5.58294,54.5146464049408,19.142946,2682.24,15.0321,178.434150917038,16.190674,2.952272,,,0,,,,,,0.050597,132.00538111,19.82754889,,211973202,1.63,0.2992,0,Y,0.00941,,,,N,Y,N,,0.01575,0.50065,2,0,1,All,2M,Simbad,132.005381,19.827549,5.44E-4
130.7103,20.33436,08425052+2020039,130.710514,20.334435,0.09,0.08,2,14.957,14.396,12.7641308327843,14.069,5.0875,0.042,0.055,0.056,AAA,222,0,2451109.9816,0.771198,132401307103731803,130.71033904,20.33435921,0.005,0.003,90,503635968,60,55935.98738426,10,63,19.0799,20.3848,0.0672,20.6018,0.015,115000,19.1565,0.0087,19.2451,0.0137,115000,17.4582,0.0033,17.5364,0.0079,115000,16.6893,0.0045,16.7434,0.0057,115000,16.3006,0.0057,16.3683,0.0051,115000,0.650582,130.7104997646736,20.3344162665817,0.007,0.005,90,661438982357836544,130.7103313459,0.2366,20.33435567836,0.1761,0.0519,5.4831,0.2846,-36.679,0.48,-14.072,0.336,false,962.7,1.52869,629.754888172226,18.22964,138.314,8.26,16.7450363196126,19.999226,1404.29,7.35167,191.016462926111,16.893276,3.105949,,,0,,,,,,0.082809,130.71051389,20.334435,AD 3140,212004774,,,3,,,,,,,,,,,,,0,2,All,2M,Simbad,130.710514,20.334435,3.71E-4
130.7103,19.91764,08425050+1955038,130.710435,19.917725,0.08,0.07,90,13.526,12.898,11.2466884116942,12.663,4.3104,0.026,0.031,0.026,AAA,222,0,2451109.982,0.549927,131901307103321743,130.71027526,19.91763999,0.009,0.002,0,503635968,60,55960.99552083,5,78,16.7404,18.1567,0.0057,18.2514,0.0117,115000,16.9734,0.0031,17.058,0.0034,115000,15.6344,0.0031,15.7221,0.0042,115000,15.057,0.0073,15.109,0.0082,115000,14.7455,0.0046,14.7732,0.0044,115000,0.621271,130.7104326339888,19.9176908273475,0.002,0.001,90,661356488922418944,130.71026409233,0.0681,19.91763699421,0.0435,0.0164,5.2088,0.0856,-36.804,0.145,-12.503,0.09,false,5416.17,3.35606,1613.84778579644,16.354136,1040.41,7.8111,133.196348785702,17.80838,6928.18,12.9349,535.619138918739,15.160372,2.648008,,,0,3679.0,0.6497,0.3255,,,0.123282,130.710435,19.917725,JS504,211979060,24.44,0.8725,0,Y,0.00833,,,,N,N,N,,0.02318,1.062,2,0,2,All,2M,Simbad,130.710435,19.917725,0.0
130.9657,19.91355,08435181+1954490,130.965893,19.913622,0.07,0.06,90,11.817,11.088,9.622,10.974,2.7298,0.022,0.021,0.018,AAA,222,0,2451109.9915,0.7028,131891309658216818,130.96573731,19.91355086,0.013,0.004,0,503635968,60,56020.27021991,5,65,13.445,14.797,0.002,14.8653,0.0034,115000,13.7038,0.004,13.7734,0.0015,115000,13.333,,,,114724,13.0144,0.0028,13.0579,0.0012,115000,12.8847,0.0013,12.9032,0.0015,115000,0.585908,130.9658935663675,19.9136052965444,0.001,0.0,90,661342710667273856,130.96572881609,0.0257,19.91354827057,0.0173,0.00678471575023299,5.365,0.0364,-35.977,0.057,-13.245,0.032,false,61857.2,12.571,4920.62683955135,13.70989,22015.3,33.1479,664.153686960562,14.494579,58080.9,42.5745,1364.21801782757,12.851836,1.642743,,,0,4282.0,0.3703,0.191,0.63,0.12,0.060163,130.96589194,19.91360389,JS554,211978779,13.6,0.627,0,Y,0.00814,,,,N,Y,Y,,0.00957,0.50512,2,1,2,All,2M,Simbad,130.965892,19.913604,0.065295
130.8337,20.07381,08432013+2004258,130.833894,20.073851,0.08,0.07,0,14.754,14.172,12.5402914280257,13.884,5.0815,0.038,0.045,0.051,AAA,222,0,2451109.9854,0.672374,132081308338029129,130.8337514,20.07381161,0.008,0.004,90,503635968,60,55997.91806713,5,65,18.8905,20.2342,0.0187,20.3724,0.0498,115000,18.9655,0.0048,19.0638,0.0147,115000,17.2701,0.0038,17.3554,0.0056,115000,16.4967,0.0048,16.5526,0.0053,115000,16.1228,0.0067,16.2055,0.02,115000,0.502593,130.8339129220888,20.073858527913,0.009,0.007,90,661383731898310016,130.83374411741,0.3144,20.0738079764,0.2401,0.0463,5.3859,0.2493,-36.825,0.549,-11.741,0.478,false,1164.07,1.23577,941.979494566141,18.023418,161.741,6.95158,23.2667969008484,19.829334,1682.95,8.23333,204.40696534695,16.696741,3.132593,,,0,,,,,,0.069484,130.83389389,20.07385111,HSHJ451,211988832,0.99,0.0922,0,Y,0.00823,,,,N,N,Y,cand,0.02389,0.48614,2,1,2,All,2M,Simbad,130.833894,20.073851,5.43E-4
130.2418,20.21393,08405807+2012503,130.241998,20.213997,0.08,0.08,90,14.919,14.28,12.6865969618393,14.01,5.1948,0.038,0.066,0.06,AAA,222,0,2451106.006,0.711057,132251302418747293,130.241821,20.21393168,0.004,0.003,0,503635968,60,56074.20425926,5,76,19.191,20.5144,0.0249,20.6056,0.0303,115000,19.2048,0.0064,19.3151,0.0126,115000,17.4676,0.0067,17.5552,0.0076,115000,16.6523,0.0045,16.7124,0.0027,115000,16.2443,0.0036,16.3305,0.0064,115000,0.642531,130.2419809532464,20.2139861670498,0.006,0.004,90,661421939927520384,130.24181036401,0.1856,20.21392966466,0.107,0.0413,5.4365,0.2246,-37.18,0.368,-13.123,0.228,false,964.113,1.76516,546.190147068821,18.228046,161.328,13.8232,11.670814283234,19.832113,1445.32,12.8062,112.860957973482,16.862007,2.970106,,,0,,,,,,0.069551,130.24199806,20.21399694,HSHJ342,211997576,0.94,0.0422,0,Y,0.00633,,,,M,Y,N,,0.03089,0.7771,2,0,2,All,2M,Simbad,130.241998,20.213997,2.96E-4
130.8344,20.07927,08432029+2004456,130.834559,20.079334,0.08,0.07,0,14.456,13.808,12.1004652086078,13.565,4.8167,0.033,0.033,0.037,AAA,222,0,2451109.9854,0.584899,132091308344625692,130.83441479,20.07927411,0.004,0.002,90,503635968,60,56077.24829861,5,68,18.1314652086078,19.596,0.0119,19.7204,0.0249,115000,18.3817,0.0084,18.4668,0.0091,115000,16.7895,0.0025,16.8812,0.0039,115000,16.1022,0.0057,16.1474,0.0012,115000,15.7412,0.0079,15.7961,0.0093,115000,0.533141,130.8345766495229,20.0793295414928,0.005,0.003,90,661383770554619136,130.83440507531,0.1678,20.07927156687,0.115,0.036706972361809,5.0944,0.187,-37.427,0.325,-13.465,0.223,false,1777.24,1.43851,1235.47281562172,17.564,293.734,10.1211,29.0219442550711,19.181503,2482.94,10.5073,236.306187127045,16.274506,2.906998,,,0,,,,,,0.061797,130.83455889,20.07933389,HSHJ452,211989144,7.4,0.0763,1,Y,0.00792,,,,N,N,M,cand,0.01926,0.3518,2,0,2,All,2M,Simbad,130.834559,20.079334,5.43E-4
130.3518,20.13036,08412446+2007495,130.351928,20.130444,0.06,0.06,90,12.531,11.898,10.2291821039139,11.639,4.3509,0.022,0.024,0.02,AAA,222,0,2451106.0097,0.527856,132151303517877033,130.35176461,20.13036137,0.005,0.004,90,503635968,60,56092.26626157,5,79,15.7714,17.1812,0.0031,17.2482,0.0025,115000,15.9899,0.0023,16.0524,0.0042,115000,14.6613,0.0062,14.7198,0.0071,115000,14.0564,0.0017,14.1058,0.0036,115000,13.7539,0.0062,13.7737,0.0015,115000,0.627289,130.3519140412685,20.1304161801006,0.002,0.001,90,661417305659127296,130.35175302993,0.0723,20.13035813978,0.0424,0.0179,5.2244,0.0934,-35.112,0.151,-13.48,0.088,false,13202.4,9.01985,1463.70505052745,15.386737,2546.48,11.0005,231.487659651834,16.836538,16988.8,25.458,667.326577107393,14.186514,2.650024,,,0,3445.0,,,0.61,0.047,0.110709,130.35192194,20.13042194,JS430,211992451,1.4,0.6433,0,Y,0.00807,0.7488,0.1463,0,Y,N,N,cand,0.04755,1.92017,P,0,2,All,2M,Simbad,130.351922,20.130422,0.082015
131.0483,20.21664,08441164+2013000,131.048511,20.216684,0.08,0.07,90,13.788,13.194,11.5472813546728,12.861,4.9208,0.029,0.022,0.03,AAA,222,0,2451109.9951,0.730191,132261310484010530,131.04836405,20.21664531,0.003,0.003,90,503635968,60,55996.74646991,5,61,17.6937,19.0074,0.0073,19.1078,0.0148,115000,17.7818,0.0026,17.8725,0.0069,115000,16.1782,0.0034,16.2361,0.0031,115000,15.4553,0.0041,15.503,0.0022,115000,15.0928,0.0038,15.1089,0.0043,115000,0.515598,131.0485000475345,20.2166885352176,0.01,0.006,90,661391535855469312,131.04832996465,0.3259,20.21663945581,0.1961,0.0715,5.4608,0.3905,-37.069,0.636,-11.399,0.404,false,3104.92,4.56915,679.539958197914,16.95824,484.17,9.63352,50.2588877170546,18.638893,4488.31,13.5001,332.464944704113,15.631713,3.00718,,,0,4267.03,1.0653,0.588,,,0.040442,131.04851111,20.21668389,JS743,211997741,1.38,0.37,0,Y,0.00826,,,,N,N,N,,0.02021,0.74482,2,0,2,All,2M,Simbad,131.048511,20.216684,5.43E-4
130.8648,19.82786,08432759+1949405,130.86498,19.827938,0.07,0.06,5,13.778,13.184,11.5695125525336,12.923,4.5915,0.029,0.027,0.03,AAA,222,0,2451109.9852,0.671149,131791308648814013,130.86482547,19.82786748,0.007,0.003,0,503636096,60,55801.52489583,5,90,17.3575125525336,18.711,0.0081,18.831,0.0177,115000,17.5145,0.005,17.6243,0.0062,115000,16.0361,0.0028,16.1012,0.003,115000,15.3671,0.0041,15.4249,0.0024,115000,15.0439,0.0056,15.0504,0.0078,115000,0.581655,130.8649759444983,19.8279156484336,0.003,0.002,90,661340614723243392,130.86481055969,0.0945,19.82786357972,0.0594,0.0211,5.3617,0.1132,-36.135,0.19,-12.093,0.12,false,3711.98,2.35425,1576.71445258575,16.76435,624.486,6.04568,103.294583901232,18.362581,4989.5,9.2737,538.026893257276,15.516778,2.845803,,,0,3469.25,,,,,0.081629,130.86498,19.82793806,HSHJ455,211973228,,,3,,,,,,,,,cand,,,,0,2,All,2M,Simbad,130.86498,19.827938,2.16E-4
130.4661,20.34659,08415192+2020479,130.466345,20.346649,0.08,0.08,90,13.048,12.388,10.8549738777764,12.192,3.8605,0.023,0.026,0.024,AAA,222,0,2451106.0156,0.85381,132411304662276459,130.46615539,20.34659517,0.004,0.002,0,503635968,60,55947.34542824,5,83,15.9079,17.2449,0.0043,17.3069,0.0037,115000,16.0525,0.004,16.118,0.0027,115000,14.9581,0.0045,15.0157,0.0028,115000,14.4676,0.0031,14.5231,0.0014,115000,14.234,0.0049,14.2364,0.0014,115000,0.668702,130.4663118141192,20.3466464359059,0.002,0.002,90,661429675164926464,130.46614275075,0.0708,20.34659144274,0.048,0.0143,5.4025,0.0772,-36.816,0.148,-12.773,0.113,false,10318.9,5.09958,2023.48036504967,15.654278,2404.23,8.23912,291.806649253804,16.898949,12334.5,18.3522,672.099257854644,14.534117,2.364832,,,0,3972.21,0.3698,0.1827,,,0.112395,130.46630611,20.34662111,JS459,212005503,20.73,0.1143,1,Y,0.00789,,,,N,Y,N,,0.00938,0.25855,2,0,2,All,2M,Simbad,130.466306,20.346621,0.165265
130.4324,20.22682,08414382+2013368,130.432596,20.226891,0.08,0.08,90,9.463,9.227,7.84712734808895,9.142,1.295,0.023,0.02,0.018,AAA,222,0,2451106.0157,0.709711,132271304325652807,130.43241294,20.22681714,0.164,0.092,90,1409441792,168,52539.17395833,5,51,9.42712734808895,10.722,,,,114788,10.437,,,,114788,10.34,,,,114788,10.309,,,,114788,10.305,,,,114788,0.673119,130.4325681728774,20.2268765069782,0.002,0.001,90,661424074527577600,130.43240050227,0.075,20.22681642653,0.0276,0.0136,5.5084,0.0747,-36.541,0.119,-13.954,0.06,true,1364710.0,576.269,2368.18222045607,10.350761,761530.0,843.003,903.353843343381,10.64717,864128.0,648.636,1332.22331168791,9.920475,0.726695,33.95,0.48,8,6003.37,0.1927,0.095,1.23,1.757,0.107509,130.43257306,20.226865,KW418,211998346,5.51,0.402,0,Y,0.00859,,,,N,Y,N,,0.00844,0.25709,K,1,1,All,2M,Simbad,130.432573,20.226865,0.121515
132.6503,19.9518,08503613+1957067,132.650559,19.95187,0.07,0.06,94,15.078,14.528,13.1455294860346,14.33,5.0698,0.041,0.052,0.064,AAA,222,0,2451136.9855,0.911946,131941326504092749,132.65035309,19.95180415,0.005,0.004,90,503635968,60,56128.93050926,5,59,19.4805294860346,20.665,0.0186,20.9382,0.0047,115000,19.3998,0.0094,19.5455,0.0288,115000,17.6563,0.0035,17.7362,0.0104,115000,16.8622,0.005,16.9309,0.0038,115000,16.4573,0.0085,16.5417,0.0106,115000,0.736007,132.6505262744854,19.9518597830184,0.006,0.004,90,661504506378724224,132.65034347306,0.2129,19.95180251136,0.1281,0.0438,5.7957,0.2539,-39.909,0.415,-13.302,0.263,false,799.575,1.16997,683.414959357932,18.43122,122.884,7.55542,16.2643506251142,20.127651,1184.3,7.81179,151.604177787677,17.07827,3.049381,,,0,,,,,,0.116689,132.65055889,19.95187,AD 3792,211981243,1.51,0.1699,0,Y,0.00748,,,,N,N,Y,,0.03667,1.00663,2,0,2,All,2M,Simbad,132.650559,19.95187,3.72E-4
132.2046,20.22421,08484913+2013271,132.204711,20.224222,0.06,0.06,90,12.713,12.061,10.4758602655414,11.827,3.6159,0.022,0.035,0.019,AAA,222,0,2451622.6593,0.377444,132261322046259580,132.20458546,20.22420947,0.005,0.002,90,503635968,60,56077.09122685,5,83,15.2874,16.6385,0.0044,16.7001,0.0038,115000,15.4429,0.0038,15.4936,0.0039,115000,14.4885,0.0025,14.5386,0.004,115000,14.0764,0.0041,14.1312,0.0012,115000,13.8674,0.0052,13.9014,0.0042,115000,0.426473,132.2047469256236,20.2242597118144,0.001,0.001,90,661573608108602752,132.20457350134,0.0382,20.22420594549,0.0229,0.0082,5.3675,0.0438,-37.796,0.078,-12.488,0.046,false,16326.3,5.67557,2876.59213083444,15.156143,4217.26,10.7605,391.920449793225,16.288813,18495.9,21.4065,864.031952911499,14.094234,2.194579,,,0,3797.0,0.586,0.308,,,0.182097,132.20475611,20.22427,,211998192,19.27,0.3622,0,Y,0.00802,,,,N,Y,N,,0.00812,0.28755,2,0,1,All,2M,Simbad,132.204756,20.22427,0.230392
130.4665,20.16693,08415199+2010013,130.466638,20.167028,0.08,0.08,90,10.554,10.206,8.75254818654719,10.086,3.4328,0.025,0.021,0.019,AAA,222,0,2451106.0157,0.584759,132201304664400785,130.4664523,20.16693604,0.026,0.014,0,637853696,76,55702.60930556,4,50,11.2058,12.5393,0.0158,12.4787,0.0148,16794680,13.5188,0.0653,11.944,0.0243,16892984,12.0359,0.1106,12.0224,0.1259,33848,11.8809,0.0382,11.7874,0.0304,16794168,11.515,0.0015,11.5097,0.0072,16793912,0.709505,130.4666181580583,20.1669867556117,0.001,0.001,90,661422837576998784,130.46645216357,0.0427,20.16693327521,0.0237,0.0109,5.4114,0.0588,-36.19,0.09,-12.421,0.047,false,352500.0,207.911,1695.43698986586,11.820469,170995.0,320.362,533.755564018204,12.26893,256191.0,310.365,825.450679039196,11.24051,1.02842,,,0,5145.56,0.0667,0.033,0.9,0.51,0.162918,130.46659389,20.16697611,KW430,211994672,9.6,0.5681,0,Y,0.0083,,,,N,Y,N,,0.0095,0.42009,2,1,2,All,2M,Simbad,130.466594,20.166976,0.238987
