col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
132.7718,11.82613,08510524+1149341,132.771858,11.826148,0.07,0.06,90,12.648,12.349,7.65040849738142,12.282,1.3375,0.023,0.022,0.021,AAA,222,0,2450768.9455,0.214395,122191327718681842,132.77179544,11.82613391,0.003,0.002,90,503635968,60,55971.41069444,5,78,9.30540849738142,13.937,0.0026,13.9776,0.001,115000,13.6195,0.0077,13.6681,0.0075,115000,13.5055,3E-04,13.552,0.008,115000,13.5093,0.0036,13.5575,0.0016,115000,13.4727,0.0025,13.5081,0.0046,115000,0.226196,132.7718409299233,11.826146532664,0.001,0.001,90,604920786155223552,132.77179362673,0.0239,11.82613316281,0.0164,0.025,1.1849,0.0296,-10.753,0.054,-3.105,0.042,false,66906.2,12.6986,5268.78553541335,13.6247,37151.2,41.0455,905.122364205577,13.926456,43568.2,31.9859,1362.1064281449,13.163995,0.762462,,,0,6033,0.287,0.1457,1.25,1.859,0.060379
133.0546,12.02715,08521310+1201377,133.054622,12.027164,0.11,0.06,0,14.402,13.725,8.91014326318906,13.626,2.6635,0.029,0.031,0.034,AAA,222,0,2450767.9973,0.092415,122431330546043067,133.05459867,12.02715119,0.005,0.002,0,503635968,60,55941.65834491,5,89,12.6327,17.3486,0.0026,17.4162,0.0042,115000,16.2895,0.0032,16.3457,0.0016,115000,15.8282,0.003,15.8884,0.0052,115000,15.6163,0.002,15.6844,0.0024,115000,15.4915,0.0038,15.5387,0.0054,115000,0.094204,133.054645484581,12.0271612695675,0.002,0.001,90,604947621110416640,133.05459562844,0.0576,12.02714878044,0.0396,0.0761,1.1398,0.0867,-11.325,0.129,-2.901,0.078,false,5657.67,2.94166,1923.29161085917,16.306772,2053.17,7.40331,277.331355839483,17.070326,5276.88,13.2344,398.724536057547,15.455977,1.614349,,,0,4279.25,,,0.9,0.244,0.083271
132.9721,11.93808,08515331+1156171,132.972161,11.938086,0.07,0.06,90,13.102,12.689,7.90319048689826,12.62,1.661,0.024,0.025,0.021,AAA,222,0,2450768.9551,0.215933,122321329721446189,132.97212376,11.93807845,0.019,0.007,0,503635968,60,56191.38415509,5,68,10.0893,14.8061,0.001,14.8643,0.0013,115000,14.281,0.0045,14.3327,0.0045,115000,14.1103,0.0043,14.155,0.0015,115000,14.046,0.002,14.1051,0.003,115000,14.0045,0.0013,14.0373,0.0086,115000,0.133951,132.9721666952431,11.9380936980514,0.001,0.001,90,604920481213271296,132.972118953,0.0258,11.93808133904,0.0164,0.03,1.1393,0.0342,-10.849,0.055,-2.87,0.036,false,35009.1,7.46063,4692.512562612,14.327913,17419.9,24.2717,717.704157516779,14.748776,25350.5,21.6083,1173.18345265477,13.751952,0.996823,,,0,5337,0.625,0.294,1.23,1.11,0.034211
133.072,12.11822,08521728+1207056,133.072032,12.118241,0.21,0.06,90,13.871,13.473,8.55638359857738,13.351,1.6755,0.025,0.028,0.031,AAA,222,0,2450768.0063,0.135652,122541330720232373,133.07201818,12.11822633,0.003,0.003,90,503635968,60,55902.33576389,5,72,10.7491,15.5437,0.0022,15.5998,0.0022,115000,15.0265,0.004,15.0785,0.0028,115000,14.8557,0.0024,14.8992,0.002,115000,14.7947,0.0021,14.8451,0.0022,115000,14.7482,0.0017,14.7798,4E-04,115000,0.0718,133.072065133194,12.1182368484255,0.001,0.001,90,604950786502478720,133.07201599632,0.0345,12.11822428534,0.0233,0.0419,1.0992,0.0461,-11.158,0.072,-2.918,0.047,false,17682.1,5.29763,3337.73781860945,15.069531,8796.17,15.3798,571.930064110066,15.490654,12810.3,17.3615,737.856752008755,14.493022,0.997632,,,0,5336,0.2093,0.1027,0.91,0.602,0.117575
133.1501,11.93066,08523601+1155505,133.150077,11.930695,0.27,0.06,90,14.636,13.995,9.50148198702685,14.03,2.1967,0.031,0.039,0.044,AAA,222,0,2450768.0065,0.149796,122311331500727306,133.15008503,11.93066245,0.005,0.004,0,503635968,60,56039.35673611,5,53,12.5683,17.0968,0.0045,17.1634,0.0056,115000,16.2267,0.0045,16.2952,0.0025,115000,15.8886,0.0043,15.9466,0.0046,115000,15.732,0.0017,15.7911,0.0031,115000,15.6215,0.0047,15.6716,0.0071,115000,0.120545,133.1501335404769,11.9306711678565,0.002,0.001,90,604931441969782272,133.15008504629,0.0598,11.93065783814,0.0384,0.0704,1.2425,0.0875,-11.02,0.131,-3.096,0.078,false,5784.71,2.83132,2043.11416583078,16.282661,2366.59,12.3346,191.865970521946,16.91608,4969.38,15.1622,327.747952144148,15.521164,1.394917,,,0,4531.84,0.1762,0.085,0.7,0.188,0.216844
132.8968,11.79436,08513526+1147399,132.896943,11.79444,0.14,0.14,45,16.15,15.329,10.3625204871123,15.082,3.7731,0.088,0.096,0.122,AAB,222,0,2450768.9545,0.580423,122151328968823722,132.89684506,11.79436183,0.006,0.005,90,503635968,60,56177.63049769,5,58,15.3918,20.1113,0.0191,20.3319,0.0357,115000,18.8551,0.0078,18.9861,0.021,115000,17.9079,0.0047,18.0032,0.0043,115000,17.5125,0.0054,17.6239,0.0077,115000,17.2945,0.0133,17.3977,0.0127,115000,0.445325,132.8968906291673,11.7943734567954,0.006,0.004,90,604917006584145792,132.8968430495,0.2004,11.79436151325,0.1248,0.2163,1.1379,0.2461,-10.817,0.407,-2.774,0.279,false,674.236,1.54094,437.548509351435,18.616337,210.337,13.2775,15.8416117491998,19.5441,814.227,10.4564,77.8687693661298,17.485056,2.059044,,,0,,,,,,0.302402
133.2714,11.75286,08530515+1145104,133.271466,11.752895,0.13,0.06,90,14.965,14.168,8.77801411482329,14.024,3.2044,0.037,0.047,0.052,AAA,222,0,2451586.8493,0.264551,122101332714423937,133.27140729,11.75286122,0.007,0.005,0,503635968,60,55870.87604167,5,57,13.1976,18.4436,0.0034,18.5206,0.0087,115000,17.2284,0.0023,17.305,0.0039,115000,16.5528,0.0033,16.6227,0.0042,115000,16.2427,0.0041,16.3099,0.005,115000,16.0671,0.0031,16.138,0.0151,115000,0.240013,133.2714545626264,11.7528719183858,0.003,0.002,90,604925085418183296,133.27140449995,0.0866,11.75286111091,0.0561,0.1342,0.8929,0.1198,-11.384,0.181,-2.51,0.114,false,2623.88,2.00219,1310.50499702825,17.141006,831.547,8.29632,100.230825233356,18.05167,2716.28,7.9626,341.129781729586,16.176985,1.874685,,,0,,,,,,0.092356
132.6303,11.72248,08503128+1143208,132.630351,11.722445,0.08,0.08,135,15.798,15.208,9.64130239194196,14.933,3.5982,0.064,0.085,0.094,AAA,222,0,2450768.9448,0.21953,122061326303237458,132.63029274,11.7224809,0.005,0.005,90,503635968,60,55829.10561343,5,58,14.478,19.7697,0.0217,19.8646,0.0318,115000,18.5312,0.0052,18.6039,0.0124,115000,17.6856,0.0025,17.7721,0.0054,115000,17.2981,0.0059,17.3691,0.0052,115000,17.0881,0.0101,17.1616,0.018,115000,0.242645,132.6303391088906,11.722490817757,0.005,0.004,90,604912608537595008,132.63028890486,0.1592,11.72248127577,0.102,0.2172,0.8743,0.1899,-11.417,0.331,-2.216,0.227,false,872.184,1.25007,697.708128344813,18.336845,249.82,9.99256,25.0006004467324,19.357319,977.506,8.80464,111.021688564212,17.286621,2.070698,,,0,,,,,,0.170186
133.1364,12.02386,08523273+1201260,133.136401,12.023891,0.24,0.06,90,15.58,14.933,10.5740583460705,14.783,3.3596,0.054,0.066,0.077,AAA,222,0,2450768.0064,0.111656,122421331363669143,133.13637921,12.02385581,0.004,0.001,90,503635968,60,55986.65078704,5,68,15.1695,19.3784,0.0111,19.4479,0.0155,115000,18.1426,0.0055,18.214,0.0059,115000,17.3499,0.0046,17.4311,0.0093,115000,17.0015,0.0062,17.0883,0.007,115000,16.8004,0.0085,16.9203,0.0137,115000,0.148106,133.13642254131,12.0238711914771,0.005,0.003,90,604945976139106560,133.13637548297,0.153,12.02385577877,0.0924,0.1608,1.4395,0.2315,-10.69,0.335,-3.58,0.188,false,1206.59,1.50805,800.09946619807,17.984463,359.879,8.94933,40.2129544893305,18.960997,1318.94,9.00051,146.54058492241,16.961355,1.999641,,,0,,,,,,0.104106
132.9855,11.80347,08515653+1148125,132.985583,11.803482,0.07,0.07,90,12.845,12.547,7.83808021285998,12.489,1.3216,0.023,0.026,0.021,AAA,222,0,2450768.9552,0.295655,122161329855714661,132.9855308,11.8034708,0.003,0.001,90,503635968,60,56102.05241898,5,59,9.512,14.1629,0.0024,14.2022,0.0038,115000,13.8106,0.0026,13.8564,0.0037,115000,13.7092,0.0018,13.7653,5E-04,115000,13.7093,0.0014,13.7529,0.0029,115000,13.6981,0.0026,13.7167,0.0041,115000,0.188314,132.9855784117289,11.8034824230684,0.001,0,90,604918316549769728,132.98552964821,0.0256,11.80347005152,0.0155,0.0272,1.1744,0.0319,-11.086,0.051,-2.873,0.031,false,55446.6,10.9222,5076.5047334786,13.828678,30514.3,47.8635,637.527552310215,14.14013,36359.1,26.2695,1384.08039741906,13.360388,0.779742,,,0,5951,0.054,0.03,1.18,1.573,0.01624
132.8635,11.80276,08512725+1148099,132.863576,11.802753,0.07,0.07,90,14.825,14.152,9.35842542522935,13.958,3.1562,0.032,0.037,0.046,AAA,222,0,2450768.9545,0.268998,122161328635723799,132.86352586,11.80275849,0.005,0.002,90,503635968,60,56005.81862269,5,57,13.7414254252293,18.341,0.0076,18.4456,0.0123,115000,17.1142,0.0062,17.2339,0.01,115000,16.4404,0.0057,16.5481,0.0037,115000,16.1593,0.0038,16.2445,0.0077,115000,15.9665,0.0032,16.063,0.012,115000,0.17779,132.8635737195775,11.8027694932515,0.003,0.002,90,604917457556344320,132.86352387275,0.0912,11.80275779035,0.0553,0.098,1.2025,0.1179,-11.333,0.192,-2.718,0.127,false,2860.21,3.58967,796.789119891244,17.047369,915.214,13.307,68.777,17.947582,2999.7,11.8526,253.083711590706,16.069225,1.878357,,,0,3910,,,0.81,0.138,0.059917
132.9949,11.80411,08515879+1148148,132.994982,11.804119,0.07,0.07,90,13.999,13.598,8.81941283114256,13.496,1.7929,0.024,0.033,0.035,AAA,222,0,2450768.9552,0.290768,122161329949745434,132.99493107,11.80411239,0.005,0.003,0,503635968,60,56050.70199074,5,57,11.1934128311426,15.87,0.0029,15.9306,0.0029,115000,15.2889,0.0026,15.341,0.0018,115000,15.0889,0.0028,15.1459,0.0022,115000,15.0273,0.0017,15.0807,0.0036,115000,14.9735,0.0027,15.0304,0.0046,115000,0.181041,132.9949769809242,11.8041248442189,0.001,0.001,90,604906599878983680,132.99492882969,0.0417,11.80411165293,0.024,0.0449,1.1606,0.0521,-10.947,0.082,-3.064,0.049,false,13732,4.65385,2950.67524737583,15.344032,6606.23,13.5979,485.827223321248,15.801504,10280.5,16.8829,608.929745482115,14.731886,1.069618,,,0,5068.07,0.1563,0.0792,0.86,0.438,0.027486
133.0112,11.77699,08520271+1146373,133.011296,11.777044,0.3,0.29,98,16.414,15.925,12.6148596465879,15.918,3.6082,0.107,0.165,0.253,ACD,222,0,2450768.9552,0.390199,122131330112692898,133.01123908,11.77699084,0.004,0.003,0,503635968,60,56216.88144676,5,59,17.4878596465879,20.791,0.0386,21.0127,0.0437,115000,19.5262,0.004,19.644,0.0156,115000,18.4947,0.0026,18.6111,0.0026,115000,17.9917,0.0031,18.1236,0.006,115000,17.7638,0.0166,17.9191,0.0508,115000,0.277245,133.011287851192,11.777003078639,0.01,0.006,90,604906290641338752,133.01123874064,0.3459,11.77699272647,0.2079,0.1947,2.1846,0.4253,-11.166,0.631,-2.404,0.401,false,394.872,0.941916,419.222096237881,19.197226,106.542,7.59906,14.0204183148968,20.282589,487.349,8.92586,54.5996688274295,18.042318,2.240271,,,0,,,,,,0.15009
132.7026,12.06147,08504862+1203413,132.702598,12.061478,0.08,0.06,0,12.611,12.333,7.4523316982175,12.265,1.2291,0.023,0.02,0.02,AAA,222,0,2450767.9876,0.029648,122471327025924285,132.70254911,12.06147407,0.013,0.007,0,503635968,60,55962.72821759,5,93,9.0149,13.8276,0.0039,13.8768,0.0016,115000,13.4941,0.0017,13.548,0.0015,115000,13.3981,9E-04,13.4466,0.0068,115000,13.4084,0.0053,13.4545,0.0028,115000,13.4077,0.0031,13.4317,0.0022,115000,0.172699,132.7025961898793,12.0614847056565,0.001,0,90,604975796096306432,132.70254916881,0.0196,12.06147225346,0.013,0.0222,1.0901,0.0242,-10.68,0.041,-2.892,0.028,false,74320,12.5577,5918.28121391656,13.510602,41721.2,39.4355,1057.96046709183,13.800497,47696,32.3657,1473.6588425401,13.065714,0.734783,,,0,6150.25,0.252,0.125,1.37,2.432,0.024967
132.9164,12.0907,08513993+1205262,132.916403,12.090632,0.18,0.16,1,16.385,15.785,10.4289581959201,15.12,3.8891,0.102,0.13,0.119,ABB,222,0,2450767.9966,0.245028,122501329164069304,132.91638765,12.09069825,0.003,0.003,90,503635968,60,56045.19646991,5,63,15.6336,20.3246,0.0218,20.4548,0.0438,115000,19.0091,0.0091,19.0765,0.0218,115000,18.0909,0.0037,18.1897,0.0052,115000,17.6695,0.0067,17.7642,0.0105,115000,17.4337,0.0015,17.4888,0.0231,115000,0.244544,132.9164310548065,12.0907053766659,0.007,0.005,90,604996106997220480,132.91638041593,0.2188,12.09069515539,0.1467,0.2802,1.1529,0.3231,-11.5,0.482,-2.374,0.299,false,575.497,1.1697,492.003932632299,18.788258,169.952,8.40991,20.2085396871072,19.775576,679.299,8.10869,83.7741978050709,17.681767,2.093809,,,0,,,,,,0.282013
133.2343,11.81497,08525625+1148539,133.234375,11.814983,0.15,0.06,90,10.839,10.315,5.46892651285356,10.224,2.177,0.023,0.026,0.02,AAA,222,0,2451586.8493,0.268392,122171332344078487,133.23433894,11.81496573,0.21,0.025,90,604299264,72,55969.40627315,5,75,8.35392651285355,13.109,,,,114724,12.401,,,,65572,12.116,,,,32804,11.965,,,,114724,11.876,,,,114724,0.14146,133.2343799143938,11.8149813510814,0.001,0.001,90,604926631606409600,133.23433144091,0.036,11.81496799704,0.0244,0.0435,1.1194,0.0487,-11.02,0.076,-3.102,0.049,true,228936,32.9274,6952.75059676743,12.28908,104048,107.755,965.597884088905,12.808303,177941,91.2643,1949.73280899541,11.636229,1.172074,33.32,0.35,18,4959.74,,,3.84,8.038,0.018306
132.887,12.13599,08513289+1208095,132.887062,12.135982,0.08,0.08,90,14.246,13.756,9.08837783889337,13.668,1.8784,0.028,0.03,0.041,AAA,222,0,2450767.9966,0.220104,122561328870303653,132.88702059,12.13599345,0.003,0.003,90,503635968,60,55967.93792824,5,76,11.6127,16.1923,0.0033,16.2583,0.0053,115000,15.5464,0.0032,15.6157,0.0027,115000,15.3218,0.0024,15.3738,0.0022,115000,15.2518,0.0041,15.2924,0.0064,115000,15.1926,0.0077,15.1812,0.0097,115000,0.151461,132.8870651931148,12.1360058935773,0.002,0.001,90,604997034710156672,132.8870165542,0.0498,12.13599269717,0.0326,0.0583,1.2136,0.0707,-11.044,0.102,-3.065,0.064,false,10748.4,4.36582,2461.94300268907,15.61001,5008.72,8.34145,600.461550449862,16.102072,8242.46,12.3101,669.568890585779,14.971778,1.130294,,,0,4950.5,0.191,0.0945,0.77,0.322,0.086748
132.8191,11.96611,08511659+1157582,132.819142,11.966179,0.2,0.19,100,16.676,15.785,9.86809401463024,15.534,4.2582,0.135,0.156,,BCU,220,0,2450768.9547,0.289104,122351328189789957,132.81910752,11.96611204,0.004,0.004,0,503635968,60,55883.68396991,5,79,15.343,21.0089,0.031,21.0397,0.0699,115000,19.7922,0.0084,19.9411,0.0168,115000,18.5881,0.006,18.7001,0.013,115000,18.0487,0.0087,18.1382,0.019,115000,17.7472,0.0355,17.8265,0.0363,115000,0.269914,132.8191516795793,11.966124777414,0.011,0.007,90,604971127467656192,132.81909834906,0.3373,11.96611112747,0.2267,0.5421,0.7359,0.3989,-12.117,0.691,-3.17,0.481,false,338.933,1.04522,324.269531773215,19.363081,92.4432,7.17448,12.8850035124497,20.4367,454.621,7.8808,57.6871637397219,18.117798,2.318903,,,0,,,,,,0.198156
132.9258,12.07589,08514217+1204337,132.925712,12.076028,0.21,0.19,112,16.416,15.605,10.6652821002225,15.591,3.5909,0.101,0.118,0.161,ABC,222,0,2450767.9966,0.585474,122491329257991544,132.92578068,12.07589572,0.017,0.004,0,503635968,60,56019.62033565,5,77,15.4708,20.3965,0.0136,20.5338,0.0347,115000,19.1819,0.007,19.3079,0.0106,115000,18.1833,0.0036,18.2844,0.0071,115000,17.7411,0.0056,17.8476,0.0102,115000,17.5196,0.0129,17.644,0.0181,115000,0.534069,132.9258264670333,12.0759089963973,0.007,0.005,90,604995900838790016,132.9257795777,0.23,12.07589340482,0.1504,0.29,1.0348,0.3001,-10.649,0.467,-3.621,0.305,false,527.346,1.04625,504.034408602151,18.883125,154.034,7.8914,19.5192234584484,19.882345,636.256,8.50149,74.8405279545115,17.75284,2.129505,,,0,,,,,,0.588147
133.0464,11.72906,08521119+1143441,133.046643,11.72894,0.06,0.06,90,14.092,13.552,8.9923800594855,13.424,2.7707,0.031,0.043,0.036,AAA,222,0,2451590.6905,0.95931,122071330466085215,133.04659539,11.72892547,0.005,0.004,90,512024576,61,55953.5984838,5,74,12.856,17.2876,0.0461,16.8614,0.0092,16892216,16.1947,0.0204,15.8876,0.0056,16892216,15.8181,0.0325,15.4369,0.0021,16892216,15.6055,0.0243,15.2413,0.0025,16892216,15.5922,0.031,15.061,0.0054,16892216,0.17578,133.0467612793995,11.7288481770253,0.004,0.002,90,604903713659968768,133.04671304593,0.1082,11.72883597304,0.0687,0.1058,1.2992,0.1374,-10.969,0.23,-2.834,0.149,false,4725.27,5.89083,802.139936138032,16.502298,2299.96,58.6243,39.2321955230169,16.947086,5796.83,171.975,33.7073993312982,15.353944,1.593143,,,0,4475,,,0.63,0.143,0.532062
132.7488,11.66458,08505973+1139524,132.748878,11.66458,0.07,0.06,90,12.025,11.735,7.05152544025925,11.703,1.345,0.02,0.022,0.021,AAA,222,0,2450768.9456,0.275001,121991327489297984,132.74881037,11.66458391,0.04,0.025,0,503635968,60,55906.55643519,5,73,8.73152544025925,13.383,,,,114724,13.048,,,,114724,12.937,,,,114724,12.909,,,,114724,12.8386,0.0055,12.8656,0.0079,115000,0.238855,132.748857666223,11.6645948312787,0.001,0.001,90,604908347929907328,132.74881099253,0.0336,11.66458303651,0.0226,0.0357,1.1741,0.0419,-10.616,0.069,-2.739,0.047,false,124760,24.7657,5037.61250439115,12.948181,70279.3,61.65,1139.97242497972,13.234321,79867.5,52.6119,1518.05009893199,12.505995,0.728326,,,0,6244,0.879,0.4258,1.6,3.512,0.089388
132.677,11.66372,08504250+1139493,132.67709,11.663706,0.07,0.06,90,12.341,12.143,7.32185115855353,12.032,1.344,0.021,0.022,0.023,AAA,222,0,2450768.9456,0.321287,121991326771336955,132.67703771,11.6637207,0.009,0.004,90,235200512,28,55913.03265046,10,77,8.9003,13.6104,0.001,13.6723,0.001,115256,13.376,0.039,13.3655,0.0153,16875832,13.397,,,,98340,13.212,0.0054,13.2396,7E-04,115000,13.1744,0.0044,13.2001,0.0023,115000,0.191802,132.6770820337232,11.6637325494843,0.001,0.001,90,604908863325982976,132.67703397172,0.0252,11.66371980347,0.0209,0.0245012250612531,1.1428,0.028,-10.932,0.054,-2.96,0.043,true,90646.5,15.5905,5814.21378403515,13.294988,50597.1,52.8929,956.595308633106,13.591075,58695.5,31.7617,1847.99617148956,12.840407,0.750668,,,0,6177.33,,,1.43,2.697,0.099619
132.9156,12.09773,08513975+1205517,132.915635,12.097704,0.08,0.08,90,14.091,13.67,8.72351384018651,13.513,1.9332,0.028,0.028,0.032,AAA,222,0,2450767.9966,0.154724,122511329156257739,132.9155968,12.09772697,0.004,0.003,0,503635968,60,56121.5855787,5,61,11.286,16.0755,0.0047,16.1419,0.0036,115000,15.4462,0.0031,15.5212,0.0022,115000,15.2123,0.0017,15.2674,0.0014,115000,15.1204,0.0015,15.1812,0.0017,115000,15.0457,0.0032,15.1192,0.001,115000,0.157858,132.9156419780503,12.0977398325199,0.001,0.001,90,604996106997219712,132.91559433846,0.0369,12.09772631384,0.0252,0.0415,1.1018,0.0457,-10.819,0.075,-3.14,0.05,false,11849.9,4.43359,2672.75503598664,15.504081,5521.64,19.2518,286.811622809296,15.996219,9159.18,13.6815,669.457296349085,14.857279,1.13894,,,0,4898.5,,,0.92,0.436,0.131315
133.0115,11.76774,08520276+1146039,133.011516,11.767755,0.07,0.07,90,12.075,11.811,7.03514190820491,11.736,1.453,0.023,0.025,0.02,AAA,222,0,2450768.9552,0.078075,122121330114961794,133.01145691,11.76773648,0.008,0.003,0,503635968,60,55991.55741898,5,73,8.6737,13.3746,0.001,13.3995,0.001,115000,13.189,,,,114724,13.045,,,,114724,12.986,,,,114724,12.9171,0.0016,12.9228,0.0014,115000,0.218665,133.0115049145835,11.7677491547412,0.001,0,90,604906290641339776,133.01145536006,0.025,11.7677354964,0.0152,0.0274,1.1477,0.0314,-11.268,0.05,-3.172,0.032,false,114004,22.8983,4978.71020992825,13.046064,63590.1,54.6558,1163.46481068798,13.342915,73944.8,41.6639,1774.79304625827,12.58965,0.753264,,,0,5998.75,0.864,0.45,1.7,3.381,0.044375
132.8515,11.83069,08512436+1149504,132.851536,11.83068,0.07,0.07,90,13.593,13.277,8.55052544025925,13.202,1.6557,0.032,0.035,0.039,AAA,222,0,2450768.9546,0.131857,122191328515557311,132.85150687,11.83068613,0.006,0.002,90,503635968,60,55838.39586806,5,71,10.6954,15.3469,0.0025,15.4091,0.022,115000,14.8577,0.0026,14.9427,0.0209,115000,14.692,0.0032,14.7644,0.0196,115000,14.6316,0.0012,14.7247,0.0029,115000,14.5546,0.0059,,,115000,0.104986,132.8515532972401,11.8306986540576,0.001,0.001,90,604918110391371136,132.85150549773,0.0376,11.83068525532,0.0242,0.0405,1.1741,0.0476,-10.866,0.082,-3.112,0.052,false,20633.6,12.1322,1700.73028799393,14.901928,10628.8,43.2356,245.834451239257,15.285179,14991.2,39.174,382.682391382039,14.32233,0.962849,,,0,5308.33,0.0647,0.0372,0.93,0.618,0.090688
132.9883,11.9056,08515720+1154201,132.988343,11.905587,0.07,0.06,90,15.377,14.524,10.1618853855544,14.337,3.13,0.05,0.047,0.067,AAA,222,0,2450768.9551,0.158535,122281329883017218,132.98828012,11.90559954,0.002,0.002,90,503635968,60,56031.71482639,5,66,14.4652,18.6403,0.0054,18.7366,0.0105,115000,17.467,0.0043,17.5399,0.004,115000,16.8651,0.0047,16.9448,0.0055,115000,16.5946,0.0056,16.6641,0.0069,115000,16.4236,0.0091,16.5145,0.0118,115000,0.226052,132.988321071439,11.9056137611404,0.004,0.002,90,604920171975748224,132.98827501072,0.1162,11.90559932125,0.0686,0.0936,1.4621,0.1368,-10.468,0.238,-3.354,0.136,false,2016.03,2.19588,918.096617301492,17.427122,669.285,8.31407,80.5002844575521,18.28736,2055.84,7.97913,257.652150046434,16.479448,1.807911,,,0,,,,,,0.123483
132.8545,11.98872,08512507+1159193,132.85447,11.988697,0.32,0.29,133,16.876,16.223,9.30124731079909,16.142,3.5892,0.152,0.191,0.261,CCD,222,0,2450767.9967,0.134226,122381328544886979,132.85447582,11.98871868,0.007,0.004,90,503635968,60,55972.12778935,10,78,14.1225,20.9633,0.0299,21.0365,0.0494,115000,19.7312,0.0099,19.8356,0.012,115000,18.6474,0.0071,18.7345,0.0075,115000,18.1395,0.0092,18.2536,0.0179,115000,17.9064,0.0183,18.03,0.0251,115000,0.080694,132.8545211093478,11.9887351425203,0.012,0.008,90,604924707461109120,132.85447313236,0.3742,11.98871844502,0.2449,1.0686,0.4284,0.4578,-10.9,0.748,-3.878,0.5,false,332.444,1.00669,330.234729658584,19.384068,88.9595,5.27942,16.8502411249721,20.478407,416.266,8.36392,49.7692469559728,18.213491,2.264916,,,0,,,,,,0.22638
